userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Emily Rios,elizabeth97@example.com,fP!4JQlPTz,+380976797911,GB38WDUH654767165741,2627.65,UAH,1254.76,2025-03-29 16:46:42,withdrawal,credit_card,30397007625464,DEBIT,08/25,546,Namibia,countryName
Jessica Hill,jesusburton@example.com,CL8U7NpB(M,+380739432187,GB08PPTB087710626707,971.84,USD,1706.02,2025-03-06 18:18:57,transfer,credit_card,4891827581374329,PREPARED,03/27,144,Iraq,countryName
Cathy Williams,jenniferwise@example.org,_h9Af#ei2u,+380736262584,GB31IXEV723673199994,8042.32,UAH,4390.79,2025-01-08 00:34:09,transfer,debit_card,6011718919342288,PREPARED,01/28,982,Romania,countryName
Amy Vargas MD,phillipdavid@example.net,!!c1C1Qa&t,+380733694890,GB15LXVY250900351718,5562.19,EUR,1683.97,2025-01-05 21:17:20,deposit,bank_transfer,3584496603955368,CREDIT,04/26,597,Saint Lucia,countryName
Brian Rose,perryamy@example.org,&pPywMVwd0,+380987552720,GB58PDAC913698291966,4109.23,USD,2433.03,2025-04-05 06:54:37,deposit,credit_card,4018677195982,CREDIT,02/29,794,Congo,countryName
Patricia Daniels,janet74@example.org,&rohMuUOq4,+380504316082,GB64HFDU899300533932,3428.02,USD,757.55,2025-01-03 17:51:47,deposit,debit_card,30155001931258,PREPARED,07/26,805,Morocco,countryName
Mary Merritt,marywong@example.com,n)3YoowHOJ,+380976696900,GB42SDIW194849553160,8678.42,EUR,3492.51,2025-02-20 05:42:28,withdrawal,debit_card,3562268413302214,PREPARED,08/26,967,North Macedonia,countryName
Anthony Scott,alexwood@example.org,!n8K#h6u0f,+380688056662,GB55IBKO211467858281,3559.52,EUR,2320.49,2025-01-18 05:31:57,deposit,debit_card,3530099850142204,PREPARED,05/25,702,British Virgin Islands,countryName
David Lowe,sarah54@example.org,oeOpg2!e*1,+380935488151,GB94HKAP315564385834,2494.82,EUR,2329.75,2025-01-01 07:37:38,withdrawal,debit_card,501838832548,DEBIT,02/26,347,Kyrgyz Republic,countryName
Ricky Strickland,benjamin11@example.com,Lp3fDHmCd&,+380675948317,GB54VCIK445877656058,8655.02,EUR,3457.43,2025-03-27 04:48:05,transfer,credit_card,060484546043,CREDIT,04/28,924,Cocos (Keeling) Islands,countryName
Kyle Gordon,christinemason@example.com,(f!1GyWhkJ,+380687054682,GB56XVOT421646293880,1806.01,USD,4038.29,2025-04-06 07:08:35,transfer,bank_transfer,4814330174508795,DEBIT,12/26,646,Honduras,countryName
Richard Mendez,lauravillarreal@example.com,hiZC6Gv0^8,+380673928533,GB95SPJA582949010424,1867.3,USD,1350.9,2025-03-11 16:47:13,withdrawal,credit_card,374167261517648,DEBIT,02/26,222,United States Minor Outlying Islands,countryName
Mia Wells,christinafranco@example.org,rDO1q5_fB*,+380966533588,GB58HSCF694861718857,9066.23,USD,1015.51,2025-01-22 02:54:04,transfer,bank_transfer,4823924533870468729,DEBIT,05/26,344,Colombia,countryName
Kent Wheeler,jennifergarcia@example.com,A48#)9Dq_#,+380934236285,GB26TSYR366141686457,4459.51,USD,121.86,2025-04-07 17:07:43,deposit,bank_transfer,501856875494,DEBIT,08/25,560,Mayotte,countryName
Andrew Flores,psloan@example.org,&JnCmmBn_0,+380978529386,GB47AQCH086341569951,4236.04,UAH,4591.54,2025-04-01 02:25:43,withdrawal,credit_card,3541423363260930,PREPARED,10/25,526,Cocos (Keeling) Islands,countryName
John Quinn,whitedonald@example.net,+cdRbsL(E8,+380506527836,GB13BCOS347533526098,4604.81,UAH,2291.19,2025-02-17 10:13:01,deposit,credit_card,3547881724810913,DEBIT,10/25,865,Algeria,countryName
Tamara Adams,qmckenzie@example.org,_X1b8Bj1i*,+380504856605,GB29NHJK686739013771,4924.24,UAH,3355.68,2025-02-13 06:15:02,withdrawal,debit_card,30202900526597,DEBIT,12/26,363,Tunisia,countryName
Ryan Trevino,jennifer28@example.org,iS_J7DOwS$,+380997955353,GB76HFBE286646396803,5845.88,USD,2300.96,2025-01-19 22:45:39,withdrawal,bank_transfer,4429140016997503,DEBIT,06/26,269,Netherlands Antilles,countryName
Claudia Mendoza,debra78@example.com,x!swV41zCY,+380739349848,GB34ADBW707906486164,4607.56,USD,2286.9,2025-04-05 03:54:43,transfer,debit_card,630410530590,PREPARED,09/25,790,Luxembourg,countryName
Derek Lee,seandavis@example.org,(F5VNG9mTe,+380972507376,GB97XZRF524337461855,5385.84,EUR,3806.97,2025-03-02 02:57:20,withdrawal,credit_card,4829233494338077987,PREPARED,10/26,796,Netherlands,countryName
Mark Lee,nanderson@example.net,J+kI6Qvjdn,+380667595491,GB11SEEJ651806047204,6722.45,EUR,3538.91,2025-01-06 18:30:34,withdrawal,bank_transfer,4672211935047581,DEBIT,05/28,495,Niger,countryName
Stephanie Mendoza,lancegarcia@example.org,mY0K0qVvA_,+380736124362,GB19RKST848362161080,7853.15,USD,1647.13,2025-03-29 20:47:37,withdrawal,debit_card,3539661635124368,CREDIT,07/27,249,Guernsey,countryName
Antonio Manning,svasquez@example.org,*iR+9KWxza,+380976464373,GB43ZXDZ170421734752,910.36,USD,1199.17,2025-01-19 09:16:01,deposit,credit_card,630456163256,DEBIT,05/28,493,Slovakia (Slovak Republic),countryName
Erin Skinner,samuel36@example.com,@28!2(WKew,+380731092393,GB05UAQD889297678573,3559.18,USD,1976.3,2025-01-05 11:07:36,deposit,debit_card,30315649789340,DEBIT,10/26,970,Bulgaria,countryName
Sophia Blake,fflores@example.org,#j2C$GKvh_,+380964375276,GB02KBTZ969392522911,1183.27,USD,1680.28,2025-03-07 11:02:24,withdrawal,debit_card,4858428600825382,PREPARED,12/27,607,Djibouti,countryName
Destiny Harrison,gayryan@example.org,%95hAGMh(8,+380637802651,GB78NJDE965271567851,7116.47,USD,4095.53,2025-02-21 11:42:15,transfer,credit_card,213125814263453,CREDIT,12/27,490,Togo,countryName
Evan Evans,qmcgee@example.org,iyly7UU04%,+380954495869,GB68STNW322275137176,4927.78,EUR,2156.66,2025-03-24 23:28:33,transfer,debit_card,4988598364102799,CREDIT,12/26,812,Luxembourg,countryName
David Macdonald,angela35@example.net,bldJxN3G^8,+380937446932,GB41JJMT680199153455,1256.59,EUR,1514.63,2025-01-01 05:26:12,deposit,bank_transfer,3573676194418917,CREDIT,01/29,562,Saint Kitts and Nevis,countryName
Sharon Kelly,mannbrenda@example.net,nur2Ts2v#Y,+380679760162,GB56WTTG107625610382,9978.89,UAH,3837.44,2025-01-01 14:13:07,transfer,credit_card,3563678689270615,DEBIT,01/29,113,Mauritius,countryName
Catherine Horne,housemark@example.com,NJ8u+6Qi#o,+380981676894,GB23YTHJ338214335997,333.7,USD,2621.31,2025-02-18 17:58:50,deposit,debit_card,3598856360871427,CREDIT,08/26,937,Hong Kong,countryName
Marissa Sharp,erik58@example.com,W$#f7TDjGu,+380501961604,GB65MZCX403868549420,8911.23,USD,4297.95,2025-02-17 22:31:00,deposit,debit_card,4722990450828067,CREDIT,04/25,714,Kazakhstan,countryName
Rachel Branch,ewingluis@example.org,5OEZ^v_^(A,+380998330836,GB72JITR657256210865,6484.77,UAH,3787.13,2025-03-31 09:35:07,transfer,debit_card,4658335650051157443,CREDIT,08/26,391,Germany,countryName
Jacob Brooks,jeanettejacobs@example.com,H#C38Pqj2T,+380986272789,GB72VVMI511482540186,2693.88,EUR,3180.79,2025-04-08 08:38:10,transfer,credit_card,3597605780441951,CREDIT,10/28,564,Indonesia,countryName
Jacqueline Sanchez,lroberts@example.net,$@8EGXlZ!4,+380974676007,GB41OMXQ123654565136,3262.94,EUR,532.29,2025-04-09 03:30:52,withdrawal,bank_transfer,4023718252701,CREDIT,01/28,209,Russian Federation,countryName
Christopher Byrd,smithchristie@example.net,94o@HyrD)u,+380989085307,GB45JQVW803126111422,1725.26,UAH,1335.82,2025-01-17 11:56:12,deposit,credit_card,3503643607244160,PREPARED,06/28,328,Tokelau,countryName
Andrea Adams,craigmary@example.org,ooHO5Qxj2_,+380952648393,GB37GVXW722120579412,4310.6,UAH,424.22,2025-02-07 01:09:03,withdrawal,credit_card,5269312117483309,CREDIT,10/27,303,Czech Republic,countryName
Carol Mann,plewis@example.com,4U7ZOi$z(#,+380731472424,GB52ZCDV572571680032,3679.15,EUR,3486.15,2025-03-11 20:16:14,withdrawal,debit_card,4109136861803019956,DEBIT,02/27,549,Antigua and Barbuda,countryName
Michael Weber,amytran@example.com,YBSn01fjk%,+380961091411,GB96ZYLU952319880281,4626.37,EUR,4455.92,2025-03-15 20:46:16,withdrawal,debit_card,4774297587293,DEBIT,09/27,380,Costa Rica,countryName
Brian Gilbert,davisjennifer@example.com,#u5zrTk^9%,+380967120932,GB92UZWS816717594972,487.84,USD,371.96,2025-03-12 16:36:43,withdrawal,debit_card,4675024900775121690,CREDIT,02/26,640,Finland,countryName
Jason Scott,jerryhudson@example.com,_iH1EuE($2,+380932847909,GB81QZWC999731015456,759.1,USD,2064.8,2025-03-04 05:56:21,deposit,credit_card,4423551004138,CREDIT,10/25,868,Vietnam,countryName
